# lat	lon	geoid_height_m
48.872000000000000	16.854000000000003	-32768.0000000
48.872000000000000	16.880000000000003	-32768.0000000
48.872000000000000	16.906000000000002	-32768.0000000
48.872000000000000	16.932000000000002	-32768.0000000
48.872000000000000	16.958000000000002	-32768.0000000
48.872000000000000	16.984000000000002	-32768.0000000
48.872000000000000	17.010000000000002	-32768.0000000
48.872000000000000	17.036000000000001	-32768.0000000
48.872000000000000	17.062000000000001	-32768.0000000
48.872000000000000	17.088000000000001	-32768.0000000
48.872000000000000	17.114000000000001	-32768.0000000
48.872000000000000	17.140000000000001	-32768.0000000
48.872000000000000	17.166000000000000	-32768.0000000
48.872000000000000	17.192000000000000	-32768.0000000
48.872000000000000	17.218000000000000	-32768.0000000
48.872000000000000	17.244000000000000	-32768.0000000
48.872000000000000	17.270000000000003	-32768.0000000
48.872000000000000	17.296000000000003	-32768.0000000
48.872000000000000	17.322000000000003	-32768.0000000
48.872000000000000	17.348000000000003	-32768.0000000
48.872000000000000	17.374000000000002	-32768.0000000
48.872000000000000	17.400000000000002	-32768.0000000
48.872000000000000	17.426000000000002	-32768.0000000
48.872000000000000	17.452000000000002	-32768.0000000
48.872000000000000	17.478000000000002	-32768.0000000
48.872000000000000	17.504000000000001	-32768.0000000
48.872000000000000	17.530000000000001	-32768.0000000
48.872000000000000	17.556000000000001	-32768.0000000
48.872000000000000	17.582000000000001	-32768.0000000
48.872000000000000	17.608000000000001	-32768.0000000
48.872000000000000	17.634000000000000	-32768.0000000
48.872000000000000	17.660000000000000	-32768.0000000
48.872000000000000	17.686000000000000	-32768.0000000
48.872000000000000	17.712000000000000	-32768.0000000
48.872000000000000	17.738000000000000	-32768.0000000
48.872000000000000	17.764000000000003	-32768.0000000
48.872000000000000	17.790000000000003	-32768.0000000
48.872000000000000	17.816000000000003	-32768.0000000
48.872000000000000	17.842000000000002	-32768.0000000
48.872000000000000	17.868000000000002	-32768.0000000
48.872000000000000	17.894000000000002	-32768.0000000
48.872000000000000	17.920000000000002	-32768.0000000
48.872000000000000	17.946000000000002	-32768.0000000
48.872000000000000	17.972000000000001	-32768.0000000
48.872000000000000	17.998000000000001	-32768.0000000
48.872000000000000	18.024000000000001	-32768.0000000
48.872000000000000	18.050000000000001	-32768.0000000
48.872000000000000	18.076000000000001	-32768.0000000
48.872000000000000	18.102000000000000	-32768.0000000
48.872000000000000	18.128000000000000	-32768.0000000
48.872000000000000	18.154000000000000	-32768.0000000
48.872000000000000	18.180000000000000	-32768.0000000
48.872000000000000	18.206000000000003	-32768.0000000
48.872000000000000	18.232000000000003	-32768.0000000
48.872000000000000	18.258000000000003	-32768.0000000
48.872000000000000	18.284000000000002	-32768.0000000
48.872000000000000	18.310000000000002	-32768.0000000
48.872000000000000	18.336000000000002	-32768.0000000
48.872000000000000	18.362000000000002	-32768.0000000
48.872000000000000	18.388000000000002	-32768.0000000
48.872000000000000	18.414000000000001	-32768.0000000
48.872000000000000	18.440000000000001	-32768.0000000
48.872000000000000	18.466000000000001	-32768.0000000
48.872000000000000	18.492000000000001	-32768.0000000
48.872000000000000	18.518000000000001	-32768.0000000
48.872000000000000	18.544000000000000	-32768.0000000
48.872000000000000	18.570000000000000	-32768.0000000
48.872000000000000	18.596000000000000	-32768.0000000
48.872000000000000	18.622000000000000	-32768.0000000
48.872000000000000	18.648000000000003	-32768.0000000
48.872000000000000	18.673999999999999	-32768.0000000
48.872000000000000	18.700000000000003	-32768.0000000
48.872000000000000	18.726000000000003	-32768.0000000
48.872000000000000	18.752000000000002	-32768.0000000
48.872000000000000	18.778000000000002	-32768.0000000
48.872000000000000	18.804000000000002	-32768.0000000
