# lat	lon	lat_offset_arcsec	lon_offset_arcsec
48.888888888888893	20.527777777777779	0.0000000	-0.0000000
48.888888888888893	20.555555555555557	0.0000000	-0.0000000
48.888888888888893	20.583333333333332	0.0000000	-0.0000000
48.888888888888893	20.611111111111111	0.0000000	-0.0000000
48.888888888888893	20.638888888888889	0.0000000	-0.0000000
48.888888888888893	20.666666666666664	0.0000000	-0.0000000
48.888888888888893	20.694444444444443	0.0000000	-0.0000000
48.888888888888893	20.722222222222221	0.0000000	-0.0000000
48.888888888888893	20.750000000000000	0.0000000	-0.0000000
48.888888888888893	20.777777777777779	0.0000000	-0.0000000
48.888888888888893	20.805555555555554	0.0000000	-0.0000000
48.888888888888893	20.833333333333332	0.0000000	-0.0000000
48.888888888888893	20.861111111111111	0.0000000	-0.0000000
48.888888888888893	20.888888888888889	0.0000000	-0.0000000
48.888888888888893	20.916666666666664	0.0000000	-0.0000000
48.888888888888893	20.944444444444443	0.0000000	-0.0000000
48.888888888888893	20.972222222222221	0.0000000	-0.0000000
48.888888888888893	21.000000000000000	0.0000000	-0.0000000
48.888888888888893	21.027777777777779	0.0000000	-0.0000000
48.888888888888893	21.055555555555554	0.0000000	-0.0000000
48.888888888888893	21.083333333333332	0.0000000	-0.0000000
48.888888888888893	21.111111111111111	0.0000000	-0.0000000
48.888888888888893	21.138888888888889	0.0000000	-0.0000000
48.888888888888893	21.166666666666664	0.0000000	-0.0000000
48.888888888888893	21.194444444444443	0.0000000	-0.0000000
48.888888888888893	21.222222222222221	0.0000000	-0.0000000
48.888888888888893	21.250000000000000	0.0000000	-0.0000000
48.888888888888893	21.277777777777779	0.0000000	-0.0000000
48.888888888888893	21.305555555555554	0.0000000	-0.0000000
48.888888888888893	21.333333333333332	0.0000000	-0.0000000
48.888888888888893	21.361111111111111	0.0000000	-0.0000000
48.888888888888893	21.388888888888889	0.0000000	-0.0000000
48.888888888888893	21.416666666666664	0.0000000	-0.0000000
48.888888888888893	21.444444444444443	0.0000000	-0.0000000
48.888888888888893	21.472222222222221	0.0000000	-0.0000000
48.888888888888893	21.500000000000000	0.0000000	-0.0000000
48.888888888888893	21.527777777777779	0.0000000	-0.0000000
48.888888888888893	21.555555555555554	0.0000000	-0.0000000
48.888888888888893	21.583333333333332	0.0000000	-0.0000000
48.888888888888893	21.611111111111111	0.0000000	-0.0000000
48.888888888888893	21.638888888888889	0.0000000	-0.0000000
48.888888888888893	21.666666666666664	0.0000000	-0.0000000
48.888888888888893	21.694444444444443	0.0000000	-0.0000000
48.888888888888893	21.722222222222221	0.0000000	-0.0000000
48.888888888888893	21.750000000000000	0.0000000	-0.0000000
48.888888888888893	21.777777777777779	0.0000000	-0.0000000
48.888888888888893	21.805555555555554	0.0000000	-0.0000000
48.888888888888893	21.833333333333332	0.0000000	-0.0000000
48.888888888888893	21.861111111111111	0.0000000	-0.0000000
48.888888888888893	21.888888888888889	0.0000000	-0.0000000
48.888888888888893	21.916666666666664	0.0000000	-0.0000000
48.888888888888893	21.944444444444443	0.0000000	-0.0000000
48.888888888888893	21.972222222222221	0.0000000	-0.0000000
48.888888888888893	22.000000000000000	0.0000000	-0.0000000
