// wgseov-wgs84-eov(fi, la, dy, dx, dz)
46.3050	17.0928	0.45088	0.00070	0.75691
46.3500	17.0928	0.42931	0.19101	0.70559
46.3950	17.0928	0.41174	-0.03808	0.68627
46.4400	17.0928	0.39525	0.15419	0.66693
46.4850	17.0928	0.37846	-0.08807	0.65359
46.5300	17.0928	0.38542	0.10889	0.59424
46.5750	17.0928	0.37878	-0.13481	0.54388
46.6200	17.0928	0.39260	0.05158	0.52451
46.6650	17.0928	0.37549	-0.21182	0.46413
46.7100	17.0928	0.38154	-0.04126	0.41375
46.7550	17.0928	0.37136	-0.28663	0.37236
46.8000	17.0928	0.37802	-0.11717	0.29596
46.8450	17.0928	0.36816	-0.35577	0.29155
46.8900	17.0928	0.37282	-0.17067	0.27114
46.9350	17.0928	0.36065	-0.40577	0.25771
46.9800	17.0928	0.35870	-0.22730	0.28428
47.0250	17.0928	0.34261	-0.46617	0.33184
47.0700	17.0928	0.33643	-0.29460	0.34539
47.1150	17.0928	0.32881	-0.54450	0.35594
47.1600	17.0928	0.32079	-0.36908	0.39547
47.2050	17.0928	0.30701	-0.60229	0.43700
47.2500	17.0928	0.30054	-0.43431	0.48752
47.2950	17.0928	0.29461	-0.24414	0.53503
47.3400	17.0928	0.26946	-0.47880	0.58054
47.3850	17.0928	0.23515	-0.30047	0.65003
47.4300	17.0928	0.22431	-0.53311	0.67052
47.4750	17.0928	0.21300	-0.34088	0.71400
47.5200	17.0928	0.20786	-0.57478	0.76248
47.5650	17.0928	0.18795	-0.39193	0.82594
47.6100	17.0928	0.16389	-0.62436	0.87340
47.6550	17.0928	0.13575	-0.44717	0.96285
47.7000	17.0928	0.10416	-0.67340	0.99529
47.7450	17.0928	0.06818	-0.47114	1.05472
47.7900	17.0928	0.02444	-0.69746	1.10115
47.8350	17.0928	0.00201	-0.48941	1.14156
47.8800	17.0928	-0.03350	-0.68009	1.16997
47.9250	17.0928	-0.05400	-0.45754	1.20838
47.9700	17.0928	-0.07888	-0.65887	1.23577
48.0150	17.0928	-0.10007	-0.43010	1.26916
46.0800	17.1582	0.40937	-0.09896	0.70953
46.1250	17.1582	0.42119	0.07015	0.73630
46.1700	17.1582	0.47733	0.28019	0.76007
46.2150	17.1582	0.47836	0.02715	0.77784
46.2600	17.1582	0.51766	0.23983	0.77459
46.3050	17.1582	0.49156	0.01331	0.74033
46.3500	17.1582	0.46543	0.20538	0.70107
46.3950	17.1582	0.44761	-0.03489	0.68580
46.4400	17.1582	0.44946	0.15429	0.65852
46.4850	17.1582	0.44031	-0.07999	0.63423
46.5300	17.1582	0.43954	0.09804	0.58394
46.5750	17.1582	0.43849	-0.13852	0.53863
46.6200	17.1582	0.44050	0.05510	0.45732
46.6650	17.1582	0.42494	-0.19101	0.41600
46.7100	17.1582	0.42715	-0.01507	0.35967
46.7550	17.1582	0.41948	-0.26400	0.24834
46.8000	17.1582	0.42930	-0.09600	0.20999
46.8450	17.1582	0.41793	-0.34300	0.18564
46.8900	17.1582	0.41675	-0.15822	0.20428
46.9350	17.1582	0.40709	-0.39957	0.22491
46.9800	17.1582	0.39532	-0.21226	0.20254
47.0250	17.1582	0.38678	-0.46022	0.24315
47.0700	17.1582	0.38483	-0.27966	0.27076
47.1150	17.1582	0.38481	-0.52551	0.30936
47.1600	17.1582	0.37408	-0.35596	0.38296
47.2050	17.1582	0.35299	-0.59397	0.45154
47.2500	17.1582	0.34289	-0.41870	0.49712
47.2950	17.1582	0.34038	-0.23917	0.55169
47.3400	17.1582	0.31106	-0.48342	0.60925
47.3850	17.1582	0.29529	-0.29858	0.64680
47.4300	17.1582	0.27341	-0.53666	0.68535
47.4750	17.1582	0.26479	-0.34179	0.74788
47.5200	17.1582	0.25275	-0.57898	0.77541
47.5650	17.1582	0.24167	-0.39134	0.85393
47.6100	17.1582	0.21589	-0.62591	0.90045
47.6550	17.1582	0.19477	-0.42879	0.95795
47.7000	17.1582	0.15564	-0.65203	1.01445
47.7450	17.1582	0.12988	-0.44870	1.04994
47.7900	17.1582	0.09181	-0.67389	1.10542
47.8350	17.1582	0.07081	-0.46763	1.14290
47.8800	17.1582	0.04421	-0.66504	1.18436
47.9250	17.1582	0.02538	-0.43914	1.22182
47.9700	17.1582	0.00165	-0.64207	1.24727
48.0150	17.1582	-0.00961	-0.41581	1.27372
48.0600	17.1582	-0.05406	-0.61154	1.30515
46.0350	17.2236	0.25697	0.09093	0.66481
46.0800	17.2236	0.27359	-0.13007	0.69865
46.1250	17.2236	0.29448	0.06795	0.72148
46.1700	17.2236	0.33160	0.26596	0.74631
46.2150	17.2236	0.35290	0.03998	0.75613
46.2600	17.2236	0.37405	0.23280	0.75393
46.3050	17.2236	0.37709	0.00248	0.74073
46.3500	17.2236	0.37468	0.20784	0.69553
46.3950	17.2236	0.35689	-0.02407	0.67831
46.4400	17.2236	0.35636	0.16656	0.64809
46.4850	17.2236	0.34716	-0.06621	0.60586
46.5300	17.2236	0.34293	0.10842	0.58362
46.5750	17.2236	0.34474	-0.13348	0.51337
46.6200	17.2236	0.34325	0.05989	0.46511
46.6650	17.2236	0.34250	-0.17741	0.35085
46.7100	17.2236	0.34717	0.00343	0.28958
